1,2,3,4,5,6,7,8,9,10
0.5807560086250305,0.5259009003639221,0.5189189314842224,0.5616161823272705,0.6014957427978516,0.5686512589454651,0.6718376874923706,0.5880893468856812,0.6017156839370728,0.5985662937164307
