1,2,3,4,5,6,7,8,9,10
0.6391752362251282,0.5675675868988037,0.5578378438949585,0.6646464467048645,0.6239316463470459,0.5747265815734863,0.6193317174911499,0.6662530899047852,0.6654411554336548,0.6965352296829224
