1,2,3,4,5,6,7,8,9,10
0.6300114393234253,0.5157657861709595,0.4929729700088501,0.6101009845733643,0.5726495981216431,0.5783718228340149,0.553699254989624,0.6364763975143433,0.6053921580314636,0.6487455368041992
