1,2,3,4,5,6,7,8,9,10
0.617411196231842,0.5743243098258972,0.5491892099380493,0.5454545617103577,0.6463675498962402,0.6026731729507446,0.620525062084198,0.5570719838142395,0.6495097875595093,0.5913978219032288
