1,2,3,4,5,6,7,8,9,10
0.4925543963909149,0.5168918967247009,0.47999998927116394,0.5898990035057068,0.563034176826477,0.5066828727722168,0.5465393662452698,0.6017369627952576,0.5477941036224365,0.6105137467384338
