1,2,3,4,5,6,7,8,9,10
0.5211912989616394,0.4718468487262726,0.5102702975273132,0.5171717405319214,0.557692289352417,0.5479951500892639,0.5871121883392334,0.49627792835235596,0.591911792755127,0.500597357749939
