1,2,3,4,5,6,7,8,9,10
0.4306987524032593,0.5259009003639221,0.3567567467689514,0.4717171788215637,0.5213675498962402,0.4763062000274658,0.43914079666137695,0.4888337552547455,0.5894607901573181,0.4563918709754944
