1,2,3,4,5,6,7,8,9,10
0.5624284148216248,0.5675675868988037,0.5275675654411316,0.5727272629737854,0.557692289352417,0.5200486183166504,0.5883054733276367,0.5942928194999695,0.6188725233078003,0.5675029754638672
