1,2,3,4,5,6,7,8,9,10
0.5395188927650452,0.5112612843513489,0.4843243360519409,0.6000000238418579,0.5416666865348816,0.5479951500892639,0.5250596404075623,0.5694789290428162,0.5796568393707275,0.5256869792938232
