1,2,3,4,5,6,7,8,9,10
0.5681557655334473,0.5202702879905701,0.4518918991088867,0.5313131213188171,0.5566239356994629,0.5285540819168091,0.5453460812568665,0.6104218363761902,0.6004902124404907,0.6152927279472351
