1,2,3,4,5,6,7,8,9,10
0.5899198055267334,0.5315315127372742,0.5048648715019226,0.5353535413742065,0.5950854420661926,0.6257594227790833,0.6778042912483215,0.5397022366523743,0.6029411554336548,0.5663082599639893
