1,2,3,4,5,6,7,8,9,10
0.612829327583313,0.5202702879905701,0.5081080794334412,0.6050505042076111,0.5790598392486572,0.5443499684333801,0.5727923512458801,0.5794044733047485,0.6017156839370728,0.6356033682823181
