1,2,3,4,5,6,7,8,9,10
0.5990836024284363,0.5315315127372742,0.49837836623191833,0.6303030252456665,0.6143162250518799,0.5455650091171265,0.5548925995826721,0.6339950561523438,0.5870097875595093,0.6033452749252319
