1,2,3,4,5,6,7,8,9,10
0.5578464865684509,0.5551801919937134,0.561081051826477,0.5848484635353088,0.6004273295402527,0.5917375683784485,0.6264916658401489,0.5794044733047485,0.5808823704719543,0.6033452749252319
