1,2,3,4,5,6,7,8,9,10
0.5521191358566284,0.4752252399921417,0.5113513469696045,0.5636363625526428,0.6335470080375671,0.5540704727172852,0.6587111949920654,0.5719602704048157,0.5526960492134094,0.5973715782165527
