1,2,3,4,5,6,7,8,9,10
0.5452463030815125,0.5270270109176636,0.4659459590911865,0.5404040217399597,0.6132478713989258,0.589307427406311,0.5727923512458801,0.5161290168762207,0.626225471496582,0.5244922637939453
