1,2,3,4,5,6,7,8,9,10
0.550973653793335,0.5551801919937134,0.5210810899734497,0.5747475028038025,0.6677350401878357,0.6026731729507446,0.6360381841659546,0.559553325176239,0.6678921580314636,0.5854241251945496
