1,2,3,4,5,6,7,8,9,10
0.5704467296600342,0.5506756901741028,0.5027027130126953,0.6101009845733643,0.55982905626297,0.5407047271728516,0.5226730108261108,0.6215881109237671,0.6176470518112183,0.6009557843208313
