1,2,3,4,5,6,7,8,9,10
0.5601374506950378,0.5574324131011963,0.5567567348480225,0.6858586072921753,0.6495726704597473,0.5808019638061523,0.560859203338623,0.6501240730285645,0.6838235259056091,0.6774193644523621
