1,2,3,4,5,6,7,8,9,10
0.6380297541618347,0.602477490901947,0.5383783578872681,0.6535353660583496,0.6100427508354187,0.5613608956336975,0.5942720770835876,0.6637716889381409,0.6936274766921997,0.6929510235786438
