1,2,3,4,5,6,7,8,9,10
0.5761741399765015,0.5472972989082336,0.5243242979049683,0.5747475028038025,0.6645299196243286,0.603888213634491,0.6336515545845032,0.5657567977905273,0.6531862616539001,0.5483871102333069
