1,2,3,4,5,6,7,8,9,10
0.6666666865348816,0.5664414167404175,0.591351330280304,0.6555555462837219,0.6079059839248657,0.589307427406311,0.6109785437583923,0.6488834023475647,0.6813725233078003,0.6762245893478394
