1,2,3,4,5,6,7,8,9,10
0.5784650444984436,0.5563063025474548,0.4886486530303955,0.5666666626930237,0.632478654384613,0.6160388588905334,0.6336515545845032,0.5421836376190186,0.6372548937797546,0.5686977505683899
