1,2,3,4,5,6,7,8,9,10
0.5899198055267334,0.5810810923576355,0.523243248462677,0.573737382888794,0.6388888955116272,0.6002430319786072,0.6670644283294678,0.5980148911476135,0.6348039507865906,0.5925925970077515
