1,2,3,4,5,6,7,8,9,10
0.452462762594223,0.4380630552768707,0.42486485838890076,0.37474748492240906,0.4743589758872986,0.43742406368255615,0.42243435978889465,0.4913151264190674,0.5073529481887817,0.4563918709754944
