1,2,3,4,5,6,7,8,9,10
0.617411196231842,0.5731981992721558,0.5394594669342041,0.6616161465644836,0.6346153616905212,0.57351154088974,0.6085919141769409,0.6476426720619202,0.6985294222831726,0.7120668888092041
