1,2,3,4,5,6,7,8,9,10
0.643757164478302,0.5743243098258972,0.59243243932724,0.6727272868156433,0.6527777910232544,0.5844471454620361,0.6241050362586975,0.5942928194999695,0.6911764740943909,0.6726403832435608
