1,2,3,4,5,6,7,8,9,10
0.5555555820465088,0.5090090036392212,0.4789189100265503,0.5404040217399597,0.5683760643005371,0.5917375683784485,0.5751789808273315,0.5384615659713745,0.6360294222831726,0.5675029754638672
