1,2,3,4,5,6,7,8,9,10
0.5063000917434692,0.46621620655059814,0.40864863991737366,0.40101009607315063,0.5363247990608215,0.45565006136894226,0.5441527366638184,0.4863523542881012,0.6041666865348816,0.4970131516456604
