1,2,3,4,5,6,7,8,9,10
0.581901490688324,0.5168918967247009,0.49189189076423645,0.6080808043479919,0.5544871687889099,0.5747265815734863,0.535799503326416,0.6017369627952576,0.6053921580314636,0.6260454058647156
