1,2,3,4,5,6,7,8,9,10
0.5864834189414978,0.5078828930854797,0.5286486744880676,0.6282828450202942,0.5694444179534912,0.5504252910614014,0.5942720770835876,0.6042183637619019,0.594362735748291,0.5997610688209534
