1,2,3,4,5,6,7,8,9,10
0.6185566782951355,0.5957207083702087,0.561081051826477,0.6686868667602539,0.6164529919624329,0.5552855134010315,0.6038185954093933,0.5992555618286133,0.6911764740943909,0.6869773268699646
