1,2,3,4,5,6,7,8,9,10
0.5360824465751648,0.49211710691452026,0.47135135531425476,0.5070707201957703,0.4871794879436493,0.5686512589454651,0.5465393662452698,0.4838709533214569,0.5649510025978088,0.5017921328544617
