1,2,3,4,5,6,7,8,9,10
0.5670102834701538,0.5247747898101807,0.47999998927116394,0.6474747657775879,0.5822649598121643,0.5528554320335388,0.5525059700012207,0.5955334901809692,0.594362735748291,0.5579450130462646
