1,2,3,4,5,6,7,8,9,10
0.5761741399765015,0.5844594836235046,0.5081080794334412,0.5919191837310791,0.6282051205635071,0.5407047271728516,0.5751789808273315,0.6141439080238342,0.6507353186607361,0.6475507616996765
