1,2,3,4,5,6,7,8,9,10
0.6013745665550232,0.5855855941772461,0.5264865159988403,0.6121212244033813,0.6185897588729858,0.6136087775230408,0.6443914175033569,0.593052089214325,0.6274510025978088,0.5591397881507874
