1,2,3,4,5,6,7,8,9,10
0.6082473993301392,0.5788288116455078,0.5340540409088135,0.6797980070114136,0.6004273295402527,0.5479951500892639,0.6097851991653442,0.6315136551856995,0.6825980544090271,0.664277195930481
