1,2,3,4,5,6,7,8,9,10
0.636884331703186,0.5731981992721558,0.5751351118087769,0.6767676472663879,0.6185897588729858,0.5419198274612427,0.6085919141769409,0.6042183637619019,0.6397058963775635,0.6821983456611633
