1,2,3,4,5,6,7,8,9,10
0.5922107696533203,0.5405405163764954,0.5362161993980408,0.5646464824676514,0.6591880321502686,0.6111786365509033,0.6264916658401489,0.5794044733047485,0.6593137383460999,0.5890083909034729
