1,2,3,4,5,6,7,8,9,10
0.5108820199966431,0.4831081032752991,0.4702702760696411,0.47979798913002014,0.4989316165447235,0.5285540819168091,0.5632458329200745,0.4888337552547455,0.5588235259056091,0.4982078969478607
