1,2,3,4,5,6,7,8,9,10
0.5555555820465088,0.5259009003639221,0.5113513469696045,0.6363636255264282,0.5502136945724487,0.5747265815734863,0.5322195887565613,0.6079404354095459,0.5906862616539001,0.6415770649909973
