1,2,3,4,5,6,7,8,9,10
0.5578464865684509,0.5180180072784424,0.5405405163764954,0.5282828211784363,0.5972222089767456,0.5212636590003967,0.6348448395729065,0.5173697471618652,0.5857843160629272,0.5340501666069031
