1,2,3,4,5,6,7,8,9,10
0.5589919686317444,0.5270270109176636,0.5113513469696045,0.6010100841522217,0.5918803215026855,0.543134868144989,0.5548925995826721,0.6178659796714783,0.6188725233078003,0.6344085931777954
