1,2,3,4,5,6,7,8,9,10
0.6036655306816101,0.5292792916297913,0.5016216039657593,0.6373737454414368,0.5822649598121643,0.5662211179733276,0.5811455845832825,0.5632754564285278,0.6127451062202454,0.6403822898864746
